timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR
2020121512,463.17,322.31,241.56,19.7,27.22,3.92,313.6,99.4,0.0
2020121513,442.45,418.37,201.43,20.1,26.8,4.26,309.5,99.32,0.0
2020121514,300.12,283.66,171.31,20.03,26.9,4.46,307.0,99.28,0.0
2020121515,161.68,207.51,97.38,19.31,27.99,4.4,306.2,99.28,0.0
2020121516,25.9,12.0,23.24,16.18,34.62,2.87,305.6,99.3,0.0
2020121517,0.0,0.0,0.0,13.21,40.49,3.16,306.1,99.34,0.0
2020121518,0.0,0.0,0.0,12.43,41.43,3.24,307.2,99.4,0.0
2020121519,0.0,0.0,0.0,11.78,42.0,3.29,309.2,99.45,0.0
2020121520,0.0,0.0,0.0,11.23,42.02,3.35,313.1,99.49,0.0
2020121521,0.0,0.0,0.0,10.76,42.13,3.45,318.9,99.5,0.0
2020121522,0.0,0.0,0.0,10.34,42.44,3.6,325.6,99.52,0.0
2020121523,0.0,0.0,0.0,9.88,43.37,3.78,332.8,99.51,0.0
2020121600,0.0,0.0,0.0,9.35,45.89,3.99,339.0,99.5,0.0
2020121601,0.0,0.0,0.0,8.8,49.45,4.23,342.5,99.49,0.0
2020121602,0.0,0.0,0.0,8.22,54.21,4.12,341.9,99.49,0.0
2020121603,0.0,0.0,0.0,7.75,58.69,3.88,337.9,99.48,0.0
2020121604,0.0,0.0,0.0,7.42,61.89,3.75,332.9,99.5,0.0
2020121605,0.0,0.0,0.0,7.16,63.82,3.71,327.9,99.56,0.0
2020121606,3.38,0.89,5.29,6.98,65.13,3.77,324.7,99.62,0.0
2020121607,84.28,100.13,67.15,8.72,58.31,5.05,323.9,99.68,0.0
2020121608,232.3,279.1,130.65,11.34,49.3,4.69,321.5,99.74,0.0
2020121609,384.85,436.32,166.37,15.48,37.38,5.18,322.4,99.78,0.0
2020121610,488.67,488.74,189.76,19.15,27.98,6.36,323.8,99.76,0.0
2020121611,521.17,438.1,219.66,20.81,25.55,6.14,318.7,99.68,0.0
2020121612,496.08,401.37,229.47,21.51,23.2,5.97,316.1,99.57,0.0
2020121613,423.4,403.6,191.58,21.61,20.83,5.9,314.3,99.5,0.0
2020121614,302.77,322.88,159.36,21.2,19.32,5.72,313.5,99.46,0.0
2020121615,157.8,186.38,99.17,20.17,19.17,5.31,313.2,99.45,0.0
2020121616,27.8,16.7,25.61,16.39,24.91,3.35,313.5,99.45,0.0
2020121617,0.0,0.0,0.0,13.0,30.27,3.6,314.9,99.5,0.0
2020121618,0.0,0.0,0.0,12.12,31.53,3.76,317.5,99.57,0.0
2020121619,0.0,0.0,0.0,11.26,33.27,3.85,320.8,99.62,0.0
2020121620,0.0,0.0,0.0,10.42,35.45,3.91,322.5,99.65,0.0
2020121621,0.0,0.0,0.0,9.68,37.65,4.02,321.9,99.65,0.0
2020121622,0.0,0.0,0.0,8.98,40.3,4.13,321.0,99.64,0.0
2020121623,0.0,0.0,0.0,8.27,43.15,4.21,319.5,99.61,0.0
2020121700,0.0,0.0,0.0,7.59,46.1,4.25,317.5,99.58,0.0
2020121701,0.0,0.0,0.0,6.94,48.67,4.24,314.7,99.57,0.0
2020121702,0.0,0.0,0.0,6.23,51.26,4.11,313.7,99.53,0.0
2020121703,0.0,0.0,0.0,5.46,54.23,3.92,313.1,99.51,0.0
2020121704,0.0,0.0,0.0,4.75,57.18,3.76,311.0,99.52,0.0
2020121705,0.0,0.0,0.0,4.14,60.29,3.67,308.1,99.57,0.0
2020121706,3.5,0.0,5.68,3.62,63.38,3.62,305.7,99.63,0.0
2020121707,84.5,65.15,70.3,5.34,56.75,4.83,303.3,99.68,0.0
2020121708,221.18,207.59,154.26,7.74,48.88,4.21,297.0,99.73,0.0
2020121709,357.15,332.7,198.76,11.79,36.45,4.34,299.6,99.77,0.0
2020121710,522.5,542.83,196.11,15.24,25.22,5.74,313.6,99.73,0.0
2020121711,596.8,651.63,181.66,16.65,21.34,5.6,311.9,99.63,0.0
2020121712,589.25,671.86,169.01,17.59,18.82,5.68,310.5,99.52,0.0
2020121713,508.33,635.19,158.83,18.0,17.39,5.77,309.5,99.42,0.0
2020121714,374.6,568.44,127.97,18.11,16.27,5.85,308.9,99.35,0.0
2020121715,204.73,421.95,87.71,17.67,16.32,5.69,308.2,99.32,0.0
2020121716,36.92,87.16,27.79,14.12,21.96,3.58,306.1,99.3,0.0
2020121717,0.0,0.0,0.0,10.9,27.26,3.72,304.0,99.31,0.0
2020121718,0.0,0.0,0.0,10.25,28.35,3.89,302.7,99.35,0.0
2020121719,0.0,0.0,0.0,9.68,29.47,4.06,301.6,99.39,0.0
2020121720,0.0,0.0,0.0,9.15,30.68,4.26,301.3,99.4,0.0
2020121721,0.0,0.0,0.0,8.54,32.11,4.39,301.1,99.39,0.0
2020121722,0.0,0.0,0.0,7.97,33.97,4.52,300.6,99.36,0.0
2020121723,0.0,0.0,0.0,7.43,36.0,4.61,299.8,99.32,0.0
2020121800,0.0,0.0,0.0,6.87,38.83,4.59,298.5,99.26,0.0
2020121801,0.0,0.0,0.0,6.38,42.13,4.61,296.3,99.22,0.0
2020121802,0.0,0.0,0.0,5.88,46.34,4.61,295.7,99.19,0.0
2020121803,0.0,0.0,0.0,5.3,51.27,4.51,296.6,99.17,0.0
2020121804,0.0,0.0,0.0,4.72,55.99,4.36,297.3,99.18,0.0
2020121805,0.0,0.0,0.0,4.25,59.81,4.33,297.0,99.23,0.0
2020121806,3.75,5.28,5.53,3.94,62.55,4.53,295.2,99.32,0.0
2020121807,110.7,308.61,58.54,5.18,57.75,5.17,293.2,99.38,0.0
2020121808,296.48,596.58,93.39,7.96,47.87,4.45,288.1,99.45,0.0
2020121809,464.65,715.1,117.67,12.7,33.7,4.68,293.3,99.51,0.0
2020121810,582.33,784.26,129.52,17.29,21.11,6.82,308.8,99.51,0.0
2020121811,617.53,749.84,146.52,19.25,17.09,6.68,307.9,99.44,0.0
2020121812,605.53,749.11,145.91,20.59,14.66,6.62,306.8,99.34,0.0
2020121813,525.62,718.56,136.35,21.24,13.44,6.63,306.6,99.27,0.0
2020121814,386.17,633.47,118.49,21.15,13.07,6.53,306.1,99.24,0.0
2020121815,212.2,486.45,80.44,20.34,13.6,5.58,305.4,99.23,0.0
2020121816,39.0,110.9,27.79,15.84,20.09,3.36,300.6,99.24,0.0
2020121817,0.0,0.0,0.0,12.58,24.39,3.71,295.4,99.29,0.0
2020121818,0.0,0.0,0.0,11.75,25.2,3.8,293.1,99.36,0.0
2020121819,0.0,0.0,0.0,10.99,26.03,3.84,292.4,99.41,0.0
2020121820,0.0,0.0,0.0,10.25,27.1,3.84,294.3,99.43,0.0
2020121821,0.0,0.0,0.0,9.58,28.21,3.87,299.4,99.44,0.0
2020121822,0.0,0.0,0.0,8.9,29.67,3.88,305.1,99.43,0.0
2020121823,0.0,0.0,0.0,8.23,31.78,3.87,309.9,99.41,0.0
2020121900,0.0,0.0,0.0,7.57,34.3,3.84,312.5,99.39,0.0
2020121901,0.0,0.0,0.0,6.98,37.31,3.81,312.7,99.38,0.0
2020121902,0.0,0.0,0.0,6.42,40.42,3.73,311.1,99.37,0.0
2020121903,0.0,0.0,0.0,5.92,43.2,3.68,307.9,99.34,0.0
2020121904,0.0,0.0,0.0,5.46,46.01,3.61,304.7,99.32,0.0
2020121905,0.0,0.0,0.0,5.03,48.51,3.57,302.2,99.34,0.0
2020121906,0.0,0.0,0.0,4.68,50.67,3.57,299.7,99.4,0.0
2020121907,119.1,314.45,58.66,6.81,44.7,4.81,296.7,99.45,0.0
2020121908,298.4,612.22,90.93,9.67,37.5,4.3,292.7,99.53,0.0
2020121909,466.67,754.2,105.53,13.82,29.02,3.47,288.6,99.58,0.0
2020121910,584.75,832.92,109.61,18.87,17.59,5.72,306.8,99.55,0.0
2020121911,616.62,752.09,147.23,21.54,12.61,6.37,309.5,99.46,0.0
2020121912,605.97,760.93,140.17,23.09,11.63,6.6,308.4,99.37,0.0
2020121913,526.4,734.29,128.83,23.78,11.8,6.7,307.0,99.3,0.0
2020121914,388.65,649.53,109.58,23.61,12.35,6.63,305.2,99.26,0.0
2020121915,212.95,489.02,80.29,22.6,13.59,5.74,303.8,99.26,0.0
2020121916,39.85,114.3,29.21,17.85,20.1,3.52,301.7,99.28,0.0
2020121917,0.0,0.0,0.0,14.47,24.86,3.84,301.9,99.33,0.0
2020121918,0.0,0.0,0.0,13.46,26.36,3.87,303.4,99.41,0.0
2020121919,0.0,0.0,0.0,12.47,27.81,3.86,304.6,99.47,0.0
2020121920,0.0,0.0,0.0,11.5,29.07,3.84,305.9,99.51,0.0
2020121921,0.0,0.0,0.0,10.54,30.11,3.77,306.8,99.51,0.0
2020121922,0.0,0.0,0.0,9.68,30.7,3.71,307.7,99.51,0.0
2020121923,0.0,0.0,0.0,9.02,30.7,3.73,309.0,99.49,0.0
2020122000,0.0,0.0,0.0,8.5,30.79,3.73,310.9,99.47,0.0
2020122001,0.0,0.0,0.0,7.95,31.36,3.65,312.0,99.47,0.0
2020122002,0.0,0.0,0.0,7.31,33.07,3.41,312.1,99.46,0.0
2020122003,0.0,0.0,0.0,6.69,35.15,3.24,309.9,99.44,0.0
2020122004,0.0,0.0,0.0,6.29,37.48,3.27,306.4,99.46,0.0
2020122005,0.0,0.0,0.0,6.02,39.91,3.32,304.5,99.5,0.0
2020122006,0.0,0.0,0.0,5.91,42.13,3.31,304.0,99.57,0.0
2020122007,104.5,176.62,76.92,8.1,37.6,4.33,303.3,99.63,0.0
2020122008,268.83,416.02,147.65,10.71,32.55,4.02,302.0,99.68,0.0
2020122009,430.15,554.16,193.63,14.47,25.83,3.3,301.9,99.71,0.0
2020122010,542.4,633.74,217.11,19.21,16.88,5.16,318.8,99.67,0.0
2020122011,553.08,468.82,244.42,21.38,13.49,5.6,319.9,99.56,0.0
2020122012,537.38,509.19,218.05,22.74,12.35,5.71,315.9,99.43,0.0
2020122013,485.23,568.23,186.38,23.42,12.72,5.8,308.9,99.35,0.0
2020122014,350.27,432.66,165.13,23.17,13.92,5.68,304.4,99.29,0.0
2020122015,187.2,270.66,117.15,22.02,15.94,4.55,300.3,99.26,0.0
2020122016,35.12,34.24,34.58,18.03,22.56,3.04,293.9,99.25,0.0
2020122017,0.0,0.0,0.0,15.62,26.21,3.43,291.6,99.29,0.0
2020122018,0.0,0.0,0.0,14.91,27.64,3.49,291.9,99.35,0.0
2020122019,0.0,0.0,0.0,13.93,29.96,3.42,294.0,99.38,0.0
2020122020,0.0,0.0,0.0,12.96,32.45,3.35,297.6,99.4,0.0
2020122021,0.0,0.0,0.0,12.22,34.86,3.44,300.4,99.42,0.0
2020122022,0.0,0.0,0.0,11.49,37.87,3.57,302.5,99.42,0.0
2020122023,0.0,0.0,0.0,10.95,40.94,3.69,304.9,99.38,0.0
2020122100,0.0,0.0,0.0,10.36,44.45,3.66,306.3,99.32,0.0
2020122101,0.0,0.0,0.0,9.64,48.49,3.55,307.1,99.28,0.0
2020122102,0.0,0.0,0.0,8.85,52.8,3.43,306.5,99.25,0.0
2020122103,0.0,0.0,0.0,8.4,55.43,3.35,304.3,99.23,0.0
2020122104,0.0,0.0,0.0,8.1,57.31,3.24,302.5,99.23,0.0
2020122105,0.0,0.0,0.0,7.41,60.71,3.16,300.9,99.27,0.0
2020122106,0.0,0.0,0.0,6.89,63.75,3.13,299.4,99.33,0.0
2020122107,89.68,72.94,78.14,8.84,56.42,4.17,298.5,99.4,0.0
2020122108,230.85,195.2,164.95,11.49,47.39,3.74,294.2,99.46,0.0
2020122109,377.3,284.41,243.54,15.6,35.46,3.13,297.0,99.47,0.0
2020122110,484.3,341.36,262.15,19.86,23.11,4.47,315.9,99.43,0.0
2020122111,497.73,290.23,300.56,21.07,19.59,4.71,317.1,99.35,0.0
2020122112,514.03,415.49,289.8,21.22,19.13,4.75,316.9,99.24,0.0
2020122113,457.27,494.4,183.57,20.99,19.58,4.74,315.3,99.17,0.0
2020122114,330.6,426.66,144.7,20.94,19.95,4.47,314.1,99.11,0.0
2020122115,179.18,249.18,108.31,20.18,21.84,3.06,312.5,99.07,0.0
2020122116,34.22,27.17,33.3,16.77,28.7,2.56,305.3,99.05,0.0
2020122117,0.0,0.0,0.0,14.24,32.59,2.99,296.8,99.06,0.0
2020122118,0.0,0.0,0.0,13.53,34.24,3.17,291.6,99.11,0.0
2020122119,0.0,0.0,0.0,13.09,35.46,3.3,291.5,99.13,0.0
2020122120,0.0,0.0,0.0,12.96,35.78,3.32,296.5,99.17,0.0
2020122121,0.0,0.0,0.0,12.99,35.82,3.17,305.5,99.19,0.0
2020122122,0.0,0.0,0.0,12.48,37.15,3.08,316.3,99.19,0.0
2020122123,0.0,0.0,0.0,11.75,39.32,3.03,325.9,99.18,0.0
2020122200,0.0,0.0,0.0,11.08,41.82,2.95,335.2,99.16,0.0
2020122201,0.0,0.0,0.0,10.42,44.82,2.9,341.5,99.14,0.0
2020122202,0.0,0.0,0.0,9.91,47.67,2.8,343.0,99.12,0.0
2020122203,0.0,0.0,0.0,9.61,50.09,2.68,342.6,99.1,0.0
2020122204,0.0,0.0,0.0,9.36,52.15,2.59,340.9,99.1,0.0
2020122205,0.0,0.0,0.0,9.09,54.23,2.48,337.7,99.14,0.0
2020122206,0.0,0.0,0.0,8.61,56.77,2.39,331.8,99.22,0.0
2020122207,89.72,112.58,72.53,10.46,50.8,2.42,323.2,99.3,0.0
2020122208,240.52,269.56,162.19,12.55,44.7,2.55,310.4,99.37,0.0
2020122209,400.67,419.67,216.41,15.76,36.67,2.02,295.8,99.42,0.0
2020122210,519.22,517.8,219.94,21.05,23.7,2.99,307.3,99.4,0.0
2020122211,521.0,444.23,218.45,23.13,18.95,3.05,303.9,99.3,0.0
2020122212,520.03,475.34,211.11,24.17,16.83,3.13,299.9,99.17,0.0
2020122213,444.12,433.45,194.67,24.61,15.55,3.22,298.4,99.06,0.0
2020122214,323.42,361.45,164.43,24.19,15.36,3.17,299.5,98.99,0.0
2020122215,169.02,200.14,108.71,22.78,17.58,2.33,301.6,98.96,0.0
2020122216,32.05,14.82,32.74,19.07,24.09,2.36,305.5,98.96,0.0
2020122217,0.0,0.0,0.0,16.81,26.29,2.72,311.1,98.98,0.0
2020122218,0.0,0.0,0.0,15.76,27.86,2.85,318.3,99.03,0.0
2020122219,0.0,0.0,0.0,14.93,29.39,2.92,326.3,99.06,0.0
2020122220,0.0,0.0,0.0,14.24,31.13,2.99,333.2,99.08,0.0
2020122221,0.0,0.0,0.0,13.65,33.05,3.0,338.9,99.07,0.0
2020122222,0.0,0.0,0.0,13.03,35.78,2.95,343.0,99.05,0.0
2020122223,0.0,0.0,0.0,12.36,39.27,2.86,344.2,99.05,0.0
2020122300,0.0,0.0,0.0,11.74,42.62,2.75,344.2,99.03,0.0
2020122301,0.0,0.0,0.0,11.14,45.78,2.71,343.7,99.01,0.0
2020122302,0.0,0.0,0.0,10.51,48.73,2.72,343.6,99.0,0.0
2020122303,0.0,0.0,0.0,9.94,51.01,2.77,343.4,99.01,0.0
2020122304,0.0,0.0,0.0,9.0,54.63,2.85,344.6,99.02,0.0
2020122305,0.0,0.0,0.0,8.06,58.54,2.92,346.3,99.06,0.0
2020122306,0.0,0.0,0.0,7.57,60.72,2.86,345.4,99.12,0.0
2020122307,85.9,117.52,61.59,9.74,52.59,2.49,340.0,99.2,0.0
2020122308,241.35,321.46,133.51,12.96,42.83,2.99,332.1,99.26,0.0
2020122309,397.2,463.79,163.95,16.34,34.87,2.17,320.6,99.31,0.0
2020122310,495.77,477.86,202.13,21.48,23.12,2.65,321.1,99.27,0.0
2020122311,494.48,366.65,239.52,23.47,18.71,2.62,316.1,99.18,0.0
2020122312,443.9,331.0,216.26,24.5,16.89,2.66,312.3,99.06,0.0
2020122313,408.42,337.55,206.69,24.94,15.99,2.84,308.8,98.96,0.0
2020122314,295.42,262.07,171.21,24.58,16.12,3.08,306.7,98.9,0.0
2020122315,148.23,133.11,105.0,23.08,18.14,2.71,305.1,98.88,0.0
2020122316,28.55,8.06,28.22,18.26,26.01,2.7,307.3,98.9,0.0
2020122317,0.0,0.0,0.0,15.35,29.75,3.2,313.2,98.93,0.0
2020122318,0.0,0.0,0.0,14.15,31.97,3.28,321.7,98.99,0.0
2020122319,0.0,0.0,0.0,13.07,34.32,3.25,331.2,99.04,0.0
2020122320,0.0,0.0,0.0,12.15,36.47,3.26,339.2,99.08,0.0
2020122321,0.0,0.0,0.0,11.41,38.42,3.27,344.4,99.1,0.0
2020122322,0.0,0.0,0.0,10.74,40.78,3.27,347.5,99.08,0.0
2020122323,0.0,0.0,0.0,10.13,43.48,3.26,349.0,99.06,0.0
2020122400,0.0,0.0,0.0,9.56,47.16,3.22,349.1,99.04,0.0
2020122401,0.0,0.0,0.0,9.01,51.56,3.18,348.2,99.02,0.0
2020122402,0.0,0.0,0.0,8.51,56.18,3.12,347.8,99.01,0.0
2020122403,0.0,0.0,0.0,8.06,60.56,3.06,347.7,98.99,0.0
2020122404,0.0,0.0,0.0,7.68,64.11,3.0,346.1,98.99,0.0
2020122405,0.0,0.0,0.0,7.35,66.69,2.92,340.2,99.04,0.0
2020122406,0.0,0.0,0.0,7.11,68.62,2.84,330.7,99.11,0.0
2020122407,77.55,73.72,62.11,9.25,59.92,2.58,321.1,99.19,0.0
2020122408,222.45,270.8,125.52,12.34,49.26,3.3,314.0,99.27,0.0
2020122409,371.05,392.78,167.96,15.37,41.02,2.3,304.4,99.31,0.0
2020122410,497.42,512.58,186.05,20.27,27.64,2.84,309.0,99.28,0.0
2020122411,485.42,367.73,232.37,22.58,21.95,2.96,301.9,99.2,0.0
2020122412,478.88,374.83,220.22,23.63,19.76,3.06,297.4,99.09,0.0
2020122413,443.4,414.46,203.23,23.91,18.99,3.3,294.7,99.0,0.0
2020122414,311.45,305.07,163.92,23.67,18.98,3.63,295.3,98.95,0.0
2020122415,168.3,204.74,101.99,22.46,20.48,3.13,299.3,98.95,0.0
2020122416,31.92,14.18,28.37,17.91,27.91,2.79,310.9,98.97,0.0
2020122417,0.0,0.0,0.0,15.19,31.83,3.3,321.2,99.03,0.0
2020122418,0.0,0.0,0.0,14.22,33.23,3.47,329.3,99.11,0.0
2020122419,0.0,0.0,0.0,13.38,34.2,3.54,336.7,99.19,0.0
2020122420,0.0,0.0,0.0,12.61,34.89,3.57,341.2,99.23,0.0
2020122421,0.0,0.0,0.0,11.9,35.88,3.61,344.1,99.24,0.0
2020122422,0.0,0.0,0.0,11.16,37.67,3.6,346.3,99.22,0.0
2020122423,0.0,0.0,0.0,10.41,40.34,3.57,347.2,99.19,0.0
2020122500,0.0,0.0,0.0,9.61,44.41,3.49,345.7,99.17,0.0
2020122501,0.0,0.0,0.0,8.87,49.47,3.42,341.6,99.15,0.0
2020122502,0.0,0.0,0.0,8.2,54.68,3.36,336.7,99.15,0.0
2020122503,0.0,0.0,0.0,7.56,59.56,3.29,331.5,99.15,0.0
2020122504,0.0,0.0,0.0,7.02,62.92,3.23,326.4,99.17,0.0
2020122505,0.0,0.0,0.0,6.55,65.19,3.2,321.3,99.22,0.0
2020122506,0.0,0.0,0.0,6.16,67.18,3.2,316.3,99.29,0.0
2020122507,86.78,124.03,59.03,8.66,56.66,3.45,310.8,99.36,0.0
2020122508,249.45,362.74,120.74,11.83,45.98,3.89,308.1,99.42,0.0
2020122509,376.65,397.66,172.19,15.49,36.42,3.07,305.5,99.45,0.0
2020122510,485.52,455.2,204.62,19.83,25.22,4.81,312.8,99.42,0.0
2020122511,557.62,525.68,212.36,21.59,20.08,4.95,307.7,99.33,0.0
2020122512,543.42,516.82,212.65,22.59,17.77,5.06,305.3,99.23,0.0
2020122513,469.02,481.13,185.38,22.98,16.72,5.11,306.3,99.14,0.0
2020122514,336.15,363.13,171.53,22.61,16.68,5.05,307.0,99.09,0.0
2020122515,178.1,217.17,111.31,21.49,17.86,4.27,307.4,99.07,0.0
2020122516,35.38,18.42,35.55,16.78,25.12,3.04,308.9,99.07,0.0
2020122517,0.0,0.0,0.0,13.86,30.11,3.44,311.9,99.11,0.0
2020122518,0.0,0.0,0.0,12.86,33.01,3.45,315.7,99.14,0.0
2020122519,0.0,0.0,0.0,11.93,36.47,3.39,319.5,99.18,0.0
2020122520,0.0,0.0,0.0,11.06,40.08,3.37,321.6,99.2,0.0
2020122521,0.0,0.0,0.0,10.3,43.43,3.37,321.6,99.2,0.0
2020122522,0.0,0.0,0.0,9.59,46.6,3.36,320.0,99.18,0.0
2020122523,0.0,0.0,0.0,9.35,48.29,3.3,317.3,99.15,0.0
2020122600,0.0,0.0,0.0,9.19,49.48,3.23,316.8,99.12,0.0
2020122601,0.0,0.0,0.0,9.02,50.72,3.17,317.6,99.08,0.0
2020122602,0.0,0.0,0.0,8.65,52.56,3.13,317.6,99.05,0.0
2020122603,0.0,0.0,0.0,8.36,54.17,3.06,316.7,99.03,0.0
2020122604,0.0,0.0,0.0,7.62,57.43,3.06,313.7,99.04,0.0
2020122605,0.0,0.0,0.0,6.72,61.59,3.08,309.2,99.08,0.0
2020122606,0.0,0.0,0.0,6.18,64.47,3.09,303.8,99.13,0.0
2020122607,78.22,91.53,59.29,8.5,55.47,3.58,296.9,99.2,0.0
2020122608,214.73,243.77,123.61,11.35,46.21,3.93,290.4,99.28,0.0
2020122609,360.83,360.48,173.33,14.84,37.09,3.02,280.7,99.35,0.0
2020122610,481.92,460.72,197.67,19.43,26.39,4.31,289.8,99.33,0.0
2020122611,504.38,387.63,238.83,22.1,20.58,4.93,291.2,99.26,0.0
2020122612,515.15,454.12,217.38,23.52,18.32,4.9,292.3,99.18,0.0
2020122613,450.17,426.05,201.14,23.8,17.52,4.53,294.9,99.1,0.0
2020122614,319.27,310.5,173.24,23.29,17.83,4.18,297.5,99.05,0.0
2020122615,172.0,195.67,113.39,22.04,19.53,3.16,303.1,99.03,0.0
2020122616,36.03,17.12,38.56,17.79,26.74,2.57,315.0,99.02,0.0
2020122617,0.0,0.0,0.0,15.31,30.14,2.85,326.3,99.06,0.0
2020122618,0.0,0.0,0.0,14.5,31.68,2.77,338.0,99.11,0.0
2020122619,0.0,0.0,0.0,13.81,32.84,2.69,350.4,99.16,0.0
2020122620,0.0,0.0,0.0,13.17,33.94,2.69,1.1,99.2,0.0
2020122621,0.0,0.0,0.0,12.48,35.08,2.74,9.0,99.22,0.0
2020122622,0.0,0.0,0.0,11.85,36.22,2.8,14.0,99.21,0.0
2020122623,0.0,0.0,0.0,11.35,37.18,2.82,17.7,99.16,0.0
2020122700,0.0,0.0,0.0,10.87,38.24,2.77,21.6,99.1,0.0
2020122701,0.0,0.0,0.0,10.4,39.44,2.67,21.8,99.06,0.0
2020122702,0.0,0.0,0.0,10.31,39.91,2.41,19.1,99.02,0.0
2020122703,0.0,0.0,0.0,10.53,39.7,2.01,15.9,99.0,0.0
2020122704,0.0,0.0,0.0,11.03,38.52,1.49,14.8,99.01,0.0
2020122705,0.0,0.0,0.0,11.5,37.35,0.89,22.5,99.04,0.0
2020122706,0.0,0.0,0.0,11.99,36.06,0.37,74.5,99.08,0.0
2020122707,72.53,53.13,64.16,12.12,35.65,0.81,152.8,99.1,0.0
2020122708,211.82,231.53,138.55,13.85,31.85,1.71,164.7,99.14,0.0
2020122709,367.67,417.32,163.02,16.5,27.03,2.08,166.4,99.15,0.0
2020122710,495.62,537.48,176.99,21.03,22.06,2.81,171.4,99.09,0.0
2020122711,465.58,353.68,214.77,22.87,20.72,2.92,173.9,98.98,0.0
2020122712,460.88,357.87,212.65,23.7,20.49,3.16,178.7,98.85,0.0
2020122713,387.6,303.37,204.1,23.89,21.04,3.44,182.8,98.74,0.0
2020122714,281.02,254.32,155.47,23.45,22.51,3.72,182.2,98.66,0.0
2020122715,147.38,121.49,107.97,22.27,25.28,3.1,175.6,98.61,0.0
2020122716,30.23,10.98,31.08,18.23,33.43,2.71,156.7,98.59,0.0
2020122717,0.0,0.0,0.0,15.98,38.82,3.26,142.4,98.62,0.0
2020122718,0.0,0.0,0.0,15.53,40.15,3.45,136.2,98.66,0.0
2020122719,0.0,0.0,0.0,15.52,40.01,3.55,139.2,98.69,0.0
2020122720,0.0,0.0,0.0,15.15,40.63,3.14,151.2,98.74,0.0
2020122721,0.0,0.0,0.0,14.14,43.3,2.35,195.8,98.81,0.01
2020122722,0.0,0.0,0.0,13.54,44.13,2.76,254.7,98.87,0.04
2020122723,0.0,0.0,0.0,12.85,43.72,3.51,286.2,98.89,0.03
2020122800,0.0,0.0,0.0,11.42,44.77,3.98,305.6,98.9,0.01
2020122801,0.0,0.0,0.0,10.29,46.25,4.82,316.4,98.91,0.0
2020122802,0.0,0.0,0.0,9.06,49.68,4.95,320.3,98.92,0.0
2020122803,0.0,0.0,0.0,7.91,52.83,4.67,321.6,98.92,0.0
2020122804,0.0,0.0,0.0,6.85,55.22,4.2,323.4,98.96,0.0
2020122805,0.0,0.0,0.0,5.9,56.79,3.69,327.0,99.04,0.0
2020122806,0.0,0.0,0.0,5.16,57.87,3.43,331.3,99.13,0.0
2020122807,90.55,142.69,60.25,7.23,48.95,4.42,335.7,99.22,0.0
2020122808,245.05,328.07,127.38,10.21,39.4,4.41,336.9,99.3,0.0
2020122809,408.35,474.61,169.35,14.75,22.14,4.63,339.5,99.37,0.0
2020122810,526.25,549.26,189.48,17.85,12.4,4.26,336.8,99.35,0.0
2020122811,551.17,439.9,248.1,19.22,10.3,3.8,328.4,99.27,0.0
2020122812,546.58,483.91,222.91,20.0,9.87,3.96,321.6,99.18,0.0
2020122813,475.4,455.73,205.75,20.18,10.3,4.45,319.7,99.12,0.0
2020122814,344.38,355.85,179.79,19.73,11.21,4.74,321.2,99.09,0.0
2020122815,201.2,285.7,109.24,18.75,12.65,4.54,323.7,99.08,0.0
2020122816,41.75,31.36,35.06,14.66,18.69,3.04,324.8,99.11,0.0
2020122817,0.0,0.0,0.0,11.49,24.42,3.48,327.5,99.16,0.0
2020122818,0.0,0.0,0.0,10.64,28.08,3.5,331.2,99.22,0.0
2020122819,0.0,0.0,0.0,9.84,32.52,3.49,333.4,99.26,0.0
2020122820,0.0,0.0,0.0,9.13,37.14,3.5,335.0,99.29,0.0
2020122821,0.0,0.0,0.0,8.58,41.4,3.56,336.7,99.29,0.0
2020122822,0.0,0.0,0.0,8.06,45.1,3.61,338.6,99.28,0.0
2020122823,0.0,0.0,0.0,7.39,49.05,3.5,338.2,99.25,0.0
2020122900,0.0,0.0,0.0,6.66,53.03,3.33,334.7,99.25,0.0
2020122901,0.0,0.0,0.0,6.08,56.2,3.25,329.1,99.23,0.0
2020122902,0.0,0.0,0.0,5.65,58.57,3.25,323.6,99.19,0.0
2020122903,0.0,0.0,0.0,5.33,60.23,3.32,319.0,99.16,0.0
2020122904,0.0,0.0,0.0,5.07,61.51,3.41,316.4,99.17,0.0
2020122905,0.0,0.0,0.0,4.82,62.61,3.44,314.6,99.2,0.0
2020122906,0.0,0.0,0.0,4.58,63.14,3.48,313.4,99.24,0.0
2020122907,78.78,67.74,60.04,6.91,53.27,4.67,311.1,99.29,0.0
2020122908,231.55,272.06,132.79,9.74,43.59,4.43,305.6,99.36,0.0
2020122909,389.58,409.54,178.69,14.05,33.21,5.03,307.9,99.43,0.0
2020122910,505.58,480.08,210.14,17.55,26.47,6.66,315.7,99.43,0.0
2020122911,590.2,600.99,197.99,19.28,22.45,6.2,315.3,99.36,0.0
2020122912,580.17,590.06,202.68,20.37,19.84,5.8,315.7,99.28,0.0
2020122913,500.38,536.86,192.25,20.78,18.23,5.51,316.7,99.21,0.0
2020122914,367.83,447.98,164.91,20.47,17.84,5.22,317.2,99.16,0.0
